"Uraganadoddi Bannerghatta, Bangalore","Bangalore, Karnataka, India",12.971599,77.594563,3,200
"Urvashi Talkies, Bangalore","Bangalore, Karnataka, India",12.971599,77.594563,3,200
"Uttam Sagar Hotel, Bangalore","Bangalore, Karnataka, India",12.971599,77.594563,3,200
"Uttanahalli Cross, Bangalore","Bangalore, Karnataka, India",12.971599,77.594563,3,200
"Uttarahalli, Bangalore","Uttarahalli, Bangalore, Karnataka, India",12.905786,77.542639,3,200
"Uttarahalli KR Hospital, Bangalore","kr hospital, Uttarahalli Main Road, Simhadri layout, Uttarahalli, Bangalore, Karnataka 560061, India",12.907119,77.545947,3,200
"Uttari, Bangalore","Uttari, Karnataka 560082, India",12.818005,77.493499,3,200
"Vasudevapura School, Bangalore","Bangalore, Karnataka, India",12.971599,77.594563,3,200
"Veerasandra Hosur Road, Bangalore","Hosur Road, Veer Sandra, Electronics City, Bangalore, Karnataka 560100",12.838761,77.677763,3,200
"Vinayaka Nagara Jalahalli East, Bangalore","Vinayak Nagar, Vidyaranyapura, Bangalore, Karnataka, India",13.084977,77.546179,3,200
"Vishveshwaraiah College, Bangalore","Bangalore University, Bangalore, Karnataka, India",12.945642,77.508724,3,200
"Vishveshwaraiah Enclave Abbigere, Bangalore","Abbigere, Bangalore, Karnataka, India",13.071019,77.526141,3,200
"VIT Cross Devanahalli Road, Bangalore","Devanahalli, Southegowdanahalli, Karnataka 562110, India",13.243513,77.709209,3,200
"WIMAC Junction Chikkabanavara, Bangalore","Bangalore, Karnataka, India",12.971599,77.594563,3,200
"Yadagondanahalli, Bangalore","Kadugondanahalli, Bangalore, Karnataka, India",13.01656,77.622109,3,200
"Yadavanahalli, Bangalore","Yadavanahalli, Karnataka 562107, India",12.78972,77.752361,3,200
"Yelahanka NES Office, Bangalore","NES Office, Gandhi Nagar, Yelahanka, Bangalore, Karnataka 560064, India",13.097257,77.592404,3,200
